Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,xpm,xpa,xp_pct,fgm,fga,fg_pct,kick_points,awards
2014,138,James Hairston,james-hairston-1,Rice,CUSA,13,22,23,95.7,5,9,55.6,37,
2014,139,David Reisner,david-reisner-1,Illinois,Big Ten,10,22,24,91.7,6,11,54.5,40,
2014,140,Daniel Grochowski,daniel-grochowski-1,Army,Ind,12,35,37,94.6,7,13,53.8,56,
2014,141,Andrew Dirocco,andrew-dirocco-1,Tulane,American,12,22,24,91.7,8,15,53.3,46,
2014,142,Luke Ferguson,luke-ferguson-1,Arkansas State,Sun Belt,13,36,42,85.7,8,15,53.3,60,
2014,143,Tyler Wedel,tyler-wedel-1,Northern Illinois,MAC,14,31,33,93.9,8,15,53.3,55,
2014,144,Cody Rademacher,cody-rademacher-1,SMU,American,12,12,12,100.0,9,17,52.9,39,
2014,145,Austin Lopez,austin-lopez-1,San Jose State,MWC,12,27,27,100.0,12,24,50.0,63,
2014,146,Blake Lucas,blake-lucas-1,Massachusetts,MAC,12,24,25,96.0,2,4,50.0,30,
2014,147,Jarrett Cervi,jarrett-cervi-1,Old Dominion,CUSA,10,12,13,92.3,1,2,50.0,15,
2014,148,John Henson,john-henson-1,Arkansas,SEC,10,31,33,93.9,2,4,50.0,37,
2014,149,Kyle Fischer,kyle-fischer-2,Louisiana Tech,CUSA,11,25,25,100.0,5,10,50.0,40,
2014,150,Taylor Zalewski,taylor-zalewski-1,Illinois,Big Ten,12,16,18,88.9,3,6,50.0,25,
2014,151,Trent Domingue,trent-domingue-1,LSU,SEC,13,6,6,100.0,2,4,50.0,12,
2014,152,Alex Howell,alex-howell-1,Boston College,ACC,13,8,9,88.9,5,11,45.5,23,
2014,153,Andrew Fletcher,andrew-fletcher-1,Ole Miss,SEC,6,22,23,95.7,3,7,42.9,31,
2014,154,Patrick Clarke,patrick-clarke-1,Buffalo,MAC,11,41,44,93.2,6,14,42.9,59,
2014,155,Erik Powell,erik-powell-1,Washington State,Pac-12,11,6,6,100.0,2,5,40.0,12,
2014,156,Nick Sloan,nick-sloan-1,Navy,Ind,6,20,20,100.0,3,8,37.5,29,
2014,157,Aaron Del Grosso,aaron-del-grosso-1,Indiana,Big Ten,4,12,12,100.0,1,4,25.0,15,
2014,158,Jason Dann,jason-dann-1,Texas State,Sun Belt,4,16,17,94.1,1,4,25.0,19,
2014,159,Thomas Moore,thomas-moore-1,North Carolina,ACC,9,17,17,100.0,1,5,20.0,20,
2014,160,Zach Matics,zach-matics-1,Appalachian State,Sun Belt,7,18,19,94.7,1,5,20.0,21,
2014,161,Andy Pappanastos,andy-pappanastos-1,Ole Miss,SEC,2,5,6,83.3,0,1,0.0,5,
2014,162,Brian McIntyre,brian-mcintyre-1,Nevada-Las Vegas,MWC,3,0,0,,0,1,0.0,0,
2014,163,Davis Plowman,davis-plowman-1,East Carolina,American,4,1,1,100.0,0,1,0.0,1,
2014,164,Drew Oehrle,drew-oehrle-1,Air Force,MWC,13,1,1,100.0,0,1,0.0,1,
2014,165,Hayden Lekacz,hayden-lekacz-1,Vanderbilt,SEC,5,1,1,100.0,0,1,0.0,1,
2014,166,Jake Thompson,jake-thompson-1,Utah State,MWC,14,0,0,,0,4,0.0,0,
2014,167,Josh Orne,josh-orne-2,Northern Illinois,MAC,11,0,0,,0,1,0.0,0,
2014,168,Logan Cooke,logan-cooke-1,Mississippi State,SEC,9,0,0,,0,1,0.0,0,
2014,169,Matt Wylie,matthew-wylie-1,Massachusetts,MAC,2,1,1,100.0,0,1,0.0,1,
2014,170,Michael Carrizosa,michael-carrizosa-1,San Jose State,MWC,12,1,1,100.0,0,2,0.0,1,
2014,171,Mick Ellis,mick-ellis-1,Iowa,Big Ten,3,7,7,100.0,0,1,0.0,7,
2014,172,Ron Coluzzi,ron-coluzzi-1,Central Michigan,MAC,13,2,3,66.7,0,2,0.0,2,
2014,173,Tom O'Leary,tom-oleary-2,Akron,MAC,2,5,6,83.3,0,2,0.0,5,
2014,174,Trevor Simms,trevor-simms-1,Tulane,American,10,0,0,,0,1,0.0,0,
2014,175,Westin Graves,westin-graves-1,Mississippi State,SEC,3,4,5,80.0,0,1,0.0,4,
2014,176,Alex Wood,alex-wood-2,USC,Pac-12,8,12,12,100.0,0,0,,12,
2014,177,Andrew Harte,andrew-harte-1,Minnesota,Big Ten,2,0,1,0.0,0,0,,0,
2014,178,Bradley Pinion,bradley-pinion-1,Clemson,ACC,13,3,3,100.0,0,0,,3,
2014,179,Cale Brewer,cale-brewer-1,Army,Ind,5,1,1,100.0,0,0,,1,
2014,180,Cody Dickson,cody-dickson-1,Ball State,MAC,1,1,1,100.0,0,0,,1,
2014,181,Colin McGuire,colin-mcguire-1,Fresno State,MWC,1,1,2,50.0,0,0,,1,
2014,182,Conrad Ukropina,conrad-ukropina-1,Stanford,Pac-12,1,1,1,100.0,0,0,,1,
2014,183,Corbin Jenkins,corbin-jenkins-1,Clemson,ACC,12,0,1,0.0,0,0,,0,
2014,184,Daniel Portillo,daniel-portillo-1,UTSA,CUSA,4,1,1,100.0,0,0,,1,
2014,185,Jaron Bentrude,jaron-bentrude-1,Utah State,MWC,14,0,1,0.0,0,0,,0,
2014,186,Jed Solomon,jed-solomon-1,Troy,Sun Belt,12,2,2,100.0,0,0,,2,
2014,187,JK Scott,jk-scott-3,Alabama,SEC,13,1,1,100.0,0,0,,1,
2014,188,Kevin Cronin,kevin-cronin-1,Michigan State,Big Ten,13,1,1,100.0,0,0,,1,
2014,189,Kyle Peterson,kyle-peterson-1,Baylor,Big 12,4,6,6,100.0,0,0,,6,
2014,190,Landon Ard,landon-ard-1,South Carolina,SEC,12,1,1,100.0,0,0,,1,
2014,191,Lane Saling,lane-saling-1,Arkansas,SEC,1,1,1,100.0,0,0,,1,
2014,192,Mike Molina,mike-molina-1,West Virginia,Big 12,2,2,2,100.0,0,0,,2,
2014,193,Mike Mugler,mike-mugler-1,Western Kentucky,CUSA,13,1,1,100.0,0,0,,1,
2014,194,Nick Smith,nick-smith-3,Marshall,CUSA,3,1,1,100.0,0,0,,1,
2014,195,Spencer Smith,spencer-smith-6,Memphis,American,13,1,1,100.0,0,0,,1,
2014,196,Ty Cummings,ty-cummings-1,Houston,American,13,1,1,100.0,0,0,,1,
2014,197,Ty Rausa,tyler-rausa-1,Boise State,MWC,1,1,1,100.0,0,0,,1,
2014,198,Younghoe Koo,younghoe-koo-1,Georgia Southern,Sun Belt,11,6,7,85.7,0,0,,6,
2014,199,Zach Paul,zach-paul-2,North Texas,CUSA,1,2,2,100.0,0,0,,2,
2014,,League Average,,,,,,,96.8,,,72.2,,
2015,1,Aaron Bird,aaron-bird-1,Louisiana,Sun Belt,2,4,4,100.0,2,2,100.0,10,
2015,2,Ammon Lakip,ammon-lakip-1,Clemson,ACC,10,7,7,100.0,1,1,100.0,10,
2015,3,Blake Lucas,blake-lucas-1,Massachusetts,MAC,12,4,6,66.7,1,1,100.0,7,
2015,4,Carlos Alvarez,carlos-alvarez-2,Louisiana,Sun Belt,3,2,2,100.0,1,1,100.0,5,
2015,5,James Sherman,james-sherman-1,Texas State,Sun Belt,5,6,10,60.0,1,1,100.0,9,
2015,6,Matthew McCrane,matthew-mccrane-1,Kansas State,Big 12,5,15,15,100.0,7,7,100.0,36,
2015,7,Mike Caggiano,mike-caggiano-1,Massachusetts,MAC,2,3,3,100.0,1,1,100.0,6,
2015,8,Miles Butler,miles-butler-1,Kentucky,SEC,5,11,12,91.7,4,4,100.0,23,
2015,9,Nick Dowd,nick-dowd-1,Miami (OH),MAC,3,2,2,100.0,1,1,100.0,5,
2015,10,Nick Hodgson,nick-hodgson-1,Oklahoma,Big 12,13,1,1,100.0,1,1,100.0,4,
2015,11,Nick Sloan,nick-sloan-1,Navy,American,2,1,1,100.0,1,1,100.0,4,
2015,12,Satchel Ziffer,satchel-ziffer-1,Old Dominion,CUSA,12,5,5,100.0,1,1,100.0,8,
2015,13,Ty Cummings,ty-cummings-1,Houston,American,14,51,51,100.0,8,8,100.0,75,
2015,14,Tyler Davis,tyler-davis-3,Penn State,Big Ten,7,11,11,100.0,8,8,100.0,35,
2015,15,Garrett Schwettman,garrett-schwettman-1,Western Kentucky,CUSA,14,79,80,98.8,15,16,93.8,124,
2015,16,Aidan Schneider,aidan-schneider-1,Oregon,Pac-12,13,67,67,100.0,22,24,91.7,133,
2015,17,Luke Strebel,luke-strebel-1,Air Force,MWC,10,37,37,100.0,10,11,90.9,67,
2015,18,Andrew Dirocco,andrew-dirocco-1,Tulane,American,12,29,30,96.7,9,10,90.0,56,
2015,19,Conrad Ukropina,conrad-ukropina-1,Stanford,Pac-12,14,67,67,100.0,18,20,90.0,121,
2015,20,Brent Zuzo,brent-zuzo-1,Nevada,MWC,13,38,40,95.0,17,19,89.5,89,
2015,21,Bobby Puyol,bobby-puyol-1,Connecticut,American,13,21,24,87.5,16,18,88.9,69,
2015,22,Justin Yoon,justin-yoon-1,Notre Dame,Ind,13,50,52,96.2,15,17,88.2,95,
2015,23,Clayton Hatfield,clayton-hatfield-1,Texas Tech,Big 12,12,53,54,98.1,14,16,87.5,95,
2015,24,Nick Weiler,nick-weiler-1,North Carolina,ACC,14,67,67,100.0,20,23,87.0,127,
2015,25,Ross Martin,ross-martin-1,Duke,ACC,13,42,42,100.0,26,30,86.7,120,
2015,26,Austin Grebe,austin-grebe-1,Navy,American,13,58,61,95.1,12,14,85.7,94,
2015,27,Jack Cantele,jack-cantele-1,Kansas State,Big 12,10,29,29,100.0,12,14,85.7,65,
2015,28,JD Houston,jd-houston-1,Arkansas State,Sun Belt,12,43,45,95.6,12,14,85.7,79,
2015,29,Matt Anderson,matt-anderson-3,California,Pac-12,13,50,52,96.2,18,21,85.7,104,
2015,30,Andy Phillips,andy-phillips-2,Utah,Pac-12,13,47,47,100.0,23,27,85.2,116,
2015,31,Austin Rehkow,austin-rehkow-1,Idaho,Sun Belt,12,39,40,97.5,23,27,85.2,108,
2015,32,Daniel Carlson,daniel-carlson-1,Auburn,SEC,13,40,40,100.0,23,27,85.2,109,
2015,33,Jonathan Barnes,jonathan-barnes-1,Louisiana Tech,CUSA,13,60,60,100.0,22,26,84.6,126,
2015,34,Greg Huegel,greg-huegel-1,Clemson,ACC,15,57,62,91.9,27,32,84.4,138,
2015,35,Aleem Sunanon,aleem-sunanon-1,South Alabama,Sun Belt,12,32,32,100.0,16,19,84.2,80,
2015,36,Jaden Oberkrom,jaden-oberkrom-1,Texas Christian,Big 12,13,59,60,98.3,21,25,84.0,122,
2015,37,Davis Plowman,davis-plowman-1,East Carolina,American,11,37,39,94.9,10,12,83.3,67,
2015,38,Joey Julius,joey-julius-1,Penn State,Big Ten,11,20,24,83.3,10,12,83.3,50,
2015,39,Ka'Imi Fairbairn,kaimi-fairbairn-1,UCLA,Pac-12,13,47,47,100.0,20,24,83.3,107,AA
2015,40,Michael Badgley,michael-badgley-1,Miami (FL),ACC,12,40,40,100.0,25,30,83.3,115,
2015,41,Ty Rausa,tyler-rausa-1,Boise State,MWC,13,59,61,96.7,25,30,83.3,134,
2015,42,Westin Graves,westin-graves-1,Mississippi State,SEC,13,52,54,96.3,15,18,83.3,97,
2015,43,Griffin Oakes,griffin-oakes-1,Indiana,Big Ten,13,53,57,93.0,24,29,82.8,125,
2015,44,Trevor Samson,trevor-samson-1,BYU,Ind,12,52,55,94.5,14,17,82.4,94,
2015,45,Zach Matics,zach-matics-1,Appalachian State,Sun Belt,13,61,61,100.0,14,17,82.4,103,
2015,46,Austin Jones,austin-jones-4,Temple,American,14,44,45,97.8,23,28,82.1,113,
2015,47,Jake Elliott,jake-elliott-1,Memphis,American,13,63,63,100.0,23,28,82.1,132,
2015,48,Casey Skowron,casey-skowron-1,Arizona,Pac-12,13,59,61,96.7,18,22,81.8,113,
2015,49,Kenneth Allen,kenneth-allen-1,Michigan,Big Ten,13,46,46,100.0,18,22,81.8,100,
2015,50,Ryan Santoso,ryan-santoso-1,Minnesota,Big Ten,13,31,31,100.0,17,21,81.0,82,
2015,51,Roberto Aguayo,roberto-aguayo-1,Florida State,ACC,13,49,49,100.0,21,26,80.8,112,
2015,52,Alex Hanks,alex-hanks-1,Georgia Southern,Sun Belt,7,31,32,96.9,8,10,80.0,55,
2015,53,Andrew Baggett,andrew-baggett-1,Missouri,SEC,12,15,15,100.0,16,20,80.0,63,
2015,54,Ben Grogan,ben-grogan-1,Oklahoma State,Big 12,13,61,64,95.3,16,20,80.0,109,
2015,55,Brad Craddock,brad-craddock-1,Maryland,Big Ten,9,22,23,95.7,8,10,80.0,46,
2015,56,Cameron Van Winkle,cameron-van-winkle-1,Washington,Pac-12,13,49,49,100.0,16,20,80.0,97,
2015,57,Marshall Koehn,marshall-koehn-1,Iowa,Big Ten,14,47,53,88.7,16,20,80.0,95,
2015,58,Jay Mattox,jay-mattox-1,UTEP,CUSA,12,23,24,95.8,15,19,78.9,68,
2015,59,Jed Solomon,jed-solomon-1,Troy,Sun Belt,11,39,40,97.5,15,19,78.9,84,
2015,60,Stephen Brauchle,stephen-brauchle-1,Southern Mississippi,CUSA,14,48,52,92.3,11,14,78.6,81,
2015,61,Austin Seibert,austin-seibert-1,Oklahoma,Big 12,13,70,72,97.2,18,23,78.3,124,
2015,62,Andrew Gantz,andrew-gantz-1,Cincinnati,American,13,49,50,98.0,21,27,77.8,112,
2015,63,Christian Hagan,christian-hagan-1,Northern Illinois,MAC,14,52,54,96.3,14,18,77.8,94,
2015,64,Drew Brown,drew-brown-1,Nebraska,Big Ten,13,44,46,95.7,21,27,77.8,107,
2015,65,Younghoe Koo,younghoe-koo-1,Georgia Southern,Sun Belt,10,28,28,100.0,7,9,77.8,49,
2015,66,Andrew Haldeman,andrew-haldeman-1,Western Michigan,MAC,13,53,56,94.6,17,22,77.3,104,
2015,67,Donny Hageman,donny-hageman-1,San Diego State,MWC,14,57,57,100.0,17,22,77.3,108,
2015,68,Ian Frye,ian-frye-1,Virginia,ACC,12,34,35,97.1,17,22,77.3,85,
2015,69,Chris Kirtley,chris-kirtley-1,Old Dominion,CUSA,8,21,23,91.3,10,13,76.9,51,
2015,70,Erik Powell,erik-powell-1,Washington State,Pac-12,13,49,49,100.0,20,26,76.9,109,
2015,71,Joey Slye,joey-slye-1,Virginia Tech,ACC,13,41,42,97.6,23,30,76.7,110,
2015,72,Alex Wood,alex-wood-2,USC,Pac-12,13,54,56,96.4,13,17,76.5,93,
2015,73,Austin Macginnis,austin-macginnis-1,Kentucky,SEC,10,22,23,95.7,13,17,76.5,61,
2015,74,Matthew Wright,matthew-wright-1,UCF,American,12,17,17,100.0,13,17,76.5,56,
2015,75,Nick Rose,nick-rose-1,Texas,Big 12,12,38,39,97.4,13,17,76.5,77,
2015,76,Trent Domingue,trent-domingue-1,LSU,SEC,12,49,50,98.0,13,17,76.5,88,
2015,77,Zane Gonzalez,zane-gonzalez-1,Arizona State,Pac-12,13,52,52,100.0,26,34,76.5,130,
2015,78,Morgan Hagee,morgan-hagee-1,Ball State,MAC,12,31,32,96.9,16,21,76.2,79,
2015,79,Gary Wunderlich,gary-wunderlich-1,Ole Miss,SEC,13,63,63,100.0,19,25,76.0,120,
2015,80,Cody Clark,cody-clark-1,Middle Tennessee State,CUSA,13,56,56,100.0,12,16,75.0,92,
2015,81,Josh Lambert,josh-lambert-1,West Virginia,Big 12,13,53,54,98.1,21,28,75.0,116,
2015,82,Kody Kroening,kody-kroening-1,Fresno State,MWC,12,31,33,93.9,6,8,75.0,49,
2015,83,Kyle Federico,kyle-federico-1,Rutgers,Big Ten,12,35,38,92.1,12,16,75.0,71,
2015,84,Sean Nuernberger,sean-nuernberger-1,Ohio State,Big Ten,6,17,17,100.0,3,4,75.0,26,
2015,85,Cole Netten,cole-netten-1,Iowa State,Big 12,12,35,36,97.2,14,19,73.7,77,
2015,86,Garrett Owens,garrett-owens-1,Oregon State,Pac-12,12,23,23,100.0,11,15,73.3,56,
2015,87,Brock Warren,brock-warren-1,Utah State,MWC,13,39,41,95.1,8,11,72.7,63,
2015,88,Chad Hedlund,chad-hedlund-1,SMU,American,12,43,43,100.0,8,11,72.7,67,
2015,89,Cole Murphy,cole-murphy-1,Syracuse,ACC,12,37,37,100.0,16,22,72.7,85,
2015,90,Josiah Yazdani,josiah-yazdani-1,Ohio,MAC,13,44,44,100.0,16,22,72.7,92,
2015,91,Kaleb Patterson,kaleb-patterson-1,Miami (OH),MAC,12,22,24,91.7,8,11,72.7,46,
2015,92,Rigoberto Sanchez,rigoberto-sanchez-1,Hawaii,MWC,12,23,24,95.8,8,11,72.7,47,
2015,93,Wyatt Bryan,wyatt-bryan-1,Colorado State,MWC,13,43,46,93.5,16,22,72.7,91,
2015,94,Marshall Morgan,marshall-morgan-1,Georgia,SEC,13,38,38,100.0,18,25,72.0,92,
2015,95,Nick Smith,nick-smith-3,Marshall,CUSA,13,48,48,100.0,18,25,72.0,102,
2015,96,Adam Griffith,adam-griffith-1,Alabama,SEC,15,62,62,100.0,23,32,71.9,131,
2015,97,Austin Taylor,austin-taylor-2,Florida International,CUSA,12,32,36,88.9,10,14,71.4,62,
2015,98,Elliott Fry,elliot-fry-1,South Carolina,SEC,12,25,25,100.0,20,28,71.4,85,
2015,99,John Wallace,john-wallace-1,Louisville,ACC,13,46,47,97.9,15,21,71.4,91,
2015,100,Taylor Bertolet,taylor-bertolet-1,Texas A&M,SEC,13,38,38,100.0,22,31,71.0,104,
2015,101,Nicolai Bornand,nicolai-bornand-1,Nevada-Las Vegas,MWC,12,43,44,97.7,12,17,70.6,79,
2015,102,Jameson Vest,jameson-vest-1,Toledo,MAC,12,49,50,98.0,19,27,70.4,106,
2015,103,Adam Mitcheson,adam-mitcheson-1,Buffalo,MAC,12,31,36,86.1,13,19,68.4,70,
2015,104,Robert Stein,robert-stein-1,Akron,MAC,13,36,38,94.7,15,22,68.2,81,
2015,105,Redford Jones,redford-jones-1,Tulsa,American,13,58,60,96.7,17,25,68.0,109,
2015,106,Aaron Medley,aaron-medley-1,Tennessee,SEC,13,55,55,100.0,21,31,67.7,118,
2015,107,Brian Eavey,brian-eavey-1,Central Michigan,MAC,13,38,38,100.0,16,24,66.7,86,
2015,108,Daniel Grochowski,daniel-grochowski-1,Army,Ind,12,31,31,100.0,6,9,66.7,49,
2015,109,Greg Joseph,greg-joseph-2,Florida Atlantic,CUSA,12,28,28,100.0,18,27,66.7,82,
2015,110,Jack Mitchell,jack-mitchell-2,Northwestern,Big Ten,13,25,28,89.3,18,27,66.7,79,
2015,111,Jorge Powell,jorge-powell-1,Florida,SEC,4,10,11,90.9,2,3,66.7,16,
2015,112,Logan Laurent,logan-laurent-1,Massachusetts,MAC,12,25,25,100.0,8,12,66.7,49,
2015,113,Michael Barden,michael-barden-1,Texas Tech,Big 12,8,19,19,100.0,2,3,66.7,25,
2015,114,Mike Knoll,mike-knoll-2,Boston College,ACC,4,9,9,100.0,2,3,66.7,15,
2015,115,Rafael Gaglianone,rafael-gaglianone-1,Wisconsin,Big Ten,13,40,40,100.0,18,27,66.7,94,
2015,116,Chris Blewitt,chris-blewitt-1,Pitt,ACC,13,42,43,97.7,15,23,65.2,87,
2015,117,Emilio Nadelman,emilio-nadelman-1,South Florida,American,13,53,54,98.1,15,23,65.2,98,
2015,118,Dylan Mulder,dylan-mulder-1,Eastern Michigan,MAC,12,36,36,100.0,11,17,64.7,69,
2015,119,Craig Ford,craig-ford-1,Louisiana-Monroe,Sun Belt,13,33,33,100.0,9,14,64.3,60,
2015,120,Trevor Moore,trevor-moore-1,North Texas,CUSA,12,21,21,100.0,9,14,64.3,48,
2015,121,Taylor Zalewski,taylor-zalewski-1,Illinois,Big Ten,12,31,31,100.0,16,25,64.0,79,
2015,122,Harrison Butker,harrison-butker-1,Georgia Tech,ACC,12,44,44,100.0,7,11,63.6,65,
2015,123,Jack Willoughby,jack-willoughby-1,Ohio State,Big Ten,13,45,45,100.0,7,11,63.6,66,
2015,124,Shane Hynes,shane-hynes-1,Kent State,MAC,10,13,13,100.0,7,11,63.6,34,
2015,125,Michael Geiger,michael-geiger-1,Michigan State,Big Ten,13,51,53,96.2,12,19,63.2,87,
2015,126,Tommy Openshaw,tommy-openshaw-1,Vanderbilt,SEC,12,14,14,100.0,12,19,63.2,50,
2015,127,Wil Lutz,wil-lutz-1,Georgia State,Sun Belt,13,42,43,97.7,12,19,63.2,78,
2015,128,Zack Rogers,zach-rogers-3,New Mexico,MWC,13,27,27,100.0,5,8,62.5,42,
2015,129,Diego Gonzalez,diego-gonzalez-2,Colorado,Pac-12,13,35,35,100.0,18,29,62.1,89,
2015,130,Chris Callahan,chris-callahan-3,Baylor,Big 12,13,83,83,100.0,8,13,61.5,107,
2015,131,Hayden Tobola,hayden-tobola-1,Rice,CUSA,11,28,28,100.0,8,13,61.5,52,
2015,132,Mike Weaver,mike-weaver-1,Wake Forest,ACC,12,24,25,96.0,11,18,61.1,57,
2015,133,Adam Greene,adam-greene-1,Maryland,Big Ten,4,11,11,100.0,3,5,60.0,20,
2015,134,Cole Hedlund,cole-hedlund-1,Arkansas,SEC,13,58,58,100.0,9,15,60.0,85,
2015,135,Drew Oehrle,drew-oehrle-1,Air Force,MWC,8,18,20,90.0,3,5,60.0,27,
2015,136,Austin Lopez,austin-lopez-1,San Jose State,MWC,12,36,38,94.7,10,17,58.8,66,
2015,137,Daniel Portillo,daniel-portillo-1,UTSA,CUSA,12,27,32,84.4,10,17,58.8,57,
2015,138,Parker Davidson,parker-davidson-1,New Mexico State,Sun Belt,12,37,43,86.0,10,17,58.8,67,
2015,139,Nick Bartolotta,nick-bartolotta-1,Kansas,Big 12,9,17,18,94.4,4,7,57.1,29,
2015,140,Kyle Bullard,kyle-bullard-1,Houston,American,4,23,23,100.0,5,9,55.6,38,
2015,141,Lumi Kaba,lumi-kaba-1,Texas State,Sun Belt,12,26,27,96.3,10,18,55.6,56,
2015,142,Stevie Artigue,stevie-artigue-1,Louisiana,Sun Belt,11,26,28,92.9,8,15,53.3,50,
2015,143,Tyler Tate,tyler-tate-1,Bowling Green,MAC,14,75,81,92.6,8,15,53.3,99,
2015,144,Blake Brewer,blake-brewer-1,Charlotte,CUSA,12,24,24,100.0,14,27,51.9,66,
2015,145,Alex Howell,alex-howell-1,Boston College,ACC,12,8,8,100.0,1,2,50.0,11,
2015,146,Bryce Crawford,bryce-crawford-1,San Jose State,MWC,5,6,7,85.7,1,2,50.0,9,
2015,147,Colton Lichtenberg,colton-lichtenberg-1,Boston College,ACC,9,6,6,100.0,3,6,50.0,15,
2015,148,Jack Fox,jack-fox-1,Rice,CUSA,12,12,12,100.0,1,2,50.0,15,
2015,149,Jake Thompson,jake-thompson-1,Utah State,MWC,12,7,8,87.5,3,6,50.0,16,
2015,150,Jimmy Camacho,jimmy-camacho-1,Fresno State,MWC,3,0,0,,2,4,50.0,6,
2015,151,Kyle Bambard,kyle-bambard-1,North Carolina State,ACC,13,54,56,96.4,7,14,50.0,75,
2015,152,Matthew Wyman,matthew-wyman-1,Kansas,Big 12,12,4,5,80.0,2,4,50.0,10,
2015,153,Ryan Kay,ryan-kay-1,Troy,Sun Belt,12,0,0,,1,2,50.0,3,
2015,154,Paul Griggs,paul-griggs-1,Purdue,Big Ten,12,38,40,95.0,5,11,45.5,53,
2015,155,Jason Sanders,jason-sanders-1,New Mexico,MWC,13,22,22,100.0,3,7,42.9,31,
2015,156,Parker Shaunfield,parker-shaunfield-1,Southern Mississippi,CUSA,6,22,22,100.0,2,5,40.0,28,
2015,157,Austin Hardin,austin-hardin-1,Florida,SEC,10,24,27,88.9,5,14,35.7,39,
2015,158,Drew White,drew-white-2,Arkansas State,Sun Belt,7,19,20,95.0,1,3,33.3,22,
2015,159,Ricky Segers,ricky-segers-1,Old Dominion,CUSA,7,5,5,100.0,1,3,33.3,8,
2015,160,Tristan Bailey,tristan-bailey-1,Wyoming,MWC,12,28,31,90.3,2,8,25.0,34,
2015,161,Amoreto Curraj,amoreto-curraj-1,Marshall,CUSA,13,1,1,100.0,0,2,0.0,1,
2015,162,Braxton Davis,braxton-davis-1,Colorado State,MWC,13,0,0,,0,1,0.0,0,
2015,163,Collin Barber,collin-barber-2,Georgia,SEC,11,0,0,,0,1,0.0,0,
2015,164,Connor Torruella,connor-torruella-1,East Carolina,American,2,4,4,100.0,0,1,0.0,4,
2015,165,Devon Bell,devon-bell-1,Mississippi State,SEC,13,2,2,100.0,0,1,0.0,2,
2015,166,JK Scott,jk-scott-3,Alabama,SEC,15,1,1,100.0,0,1,0.0,1,
2015,167,Matt Hockett,matt-hockett-1,Oklahoma State,Big 12,2,1,1,100.0,0,1,0.0,1,
2015,168,Michael Santamaria,michael-santamaria-1,Virginia Tech,ACC,2,3,3,100.0,0,1,0.0,3,
2015,169,Michael Tarbutt,michael-tarbutt-1,Connecticut,American,6,0,0,,0,1,0.0,0,
2015,170,Patrick Beless,patrick-beless-1,Georgia,SEC,2,2,2,100.0,0,1,0.0,2,
2015,171,Spencer Evans,spencer-evans-1,Baylor,Big 12,13,0,0,,0,1,0.0,0,
2015,172,Trevor Simms,trevor-simms-1,Tulane,American,12,0,0,,0,2,0.0,0,
2015,173,Tristan Vizcaino,tristan-vizcaino-1,Washington,Pac-12,13,1,1,100.0,0,1,0.0,1,
2015,174,Victor Falcon,victor-falcon-1,UTSA,CUSA,4,2,2,100.0,0,1,0.0,2,
2015,175,Aaron Novoa,aaron-novoa-1,Hawaii,MWC,1,4,4,100.0,0,0,,4,
2015,176,Alex Spence,alex-spence-1,Clemson,ACC,2,1,1,100.0,0,0,,1,
2015,177,Andy Pappanastos,andy-pappanastos-1,Ole Miss,SEC,3,3,3,100.0,0,0,,3,
2015,178,April Goss,april-goss-1,Kent State,MAC,1,1,1,100.0,0,0,,1,
2015,179,Arthur Omilian,arthur-omilian-1,Northwestern,Big Ten,1,1,1,100.0,0,0,,1,
2015,180,Chris Francis,chris-francis-2,Iowa State,Big 12,6,1,1,100.0,0,0,,1,
2015,181,Chris Graham,chris-graham-1,Colorado,Pac-12,13,1,1,100.0,0,0,,1,
2015,182,Daniel LaCamera,daniel-lacamera-1,Texas A&M,SEC,1,3,3,100.0,0,0,,3,
2015,183,David Reisner,david-reisner-1,Illinois,Big Ten,3,1,1,100.0,0,0,,1,
2015,184,Donald Delahaye,donald-delahaye-1,UCF,American,10,1,1,100.0,0,0,,1,
2015,185,Freeman Jones,freeman-jones-1,North Carolina,ACC,2,1,1,100.0,0,0,,1,
2015,186,George Bullock,george-bullock-1,Tennessee,SEC,1,1,1,100.0,0,0,,1,
2015,187,Hayden Lekacz,hayden-lekacz-1,Vanderbilt,SEC,12,4,4,100.0,0,0,,4,
2015,188,Jack Russell,jack-russell-1,Wisconsin,Big Ten,9,2,2,100.0,0,0,,2,
2015,189,Jackson Maples,jackson-maples-1,North Carolina State,ACC,13,1,1,100.0,0,0,,1,
2015,190,Jake Wilhelm,jake-wilhelm-1,Boston College,ACC,1,1,1,100.0,0,0,,1,
2015,191,Jonathan Song,jonathan-song-1,Texas Christian,Big 12,1,1,1,100.0,0,0,,1,
2015,192,Josh Pollack,josh-pollack-1,Arizona,Pac-12,3,1,1,100.0,0,0,,1,
2015,193,Logan Piper,logan-piper-1,Houston,American,14,1,1,100.0,0,0,,1,
2015,194,Luke Ferguson,luke-ferguson-1,Arkansas State,Sun Belt,13,1,1,100.0,0,0,,1,
2015,195,Mack Leftwich,mack-leftwich-1,UTEP,CUSA,7,0,1,0.0,0,0,,0,
2015,196,Matt Boermeester,matt-boermeester-1,USC,Pac-12,4,4,4,100.0,0,0,,4,
2015,197,Matthew Philichi,matthew-philichi-1,Air Force,MWC,1,3,3,100.0,0,0,,3,
