Season,ranker,name_display,player_id,team_name_abbr,conf_abbr,games,punt,punt_yds,punt_yds_per_punt,awards
2020,128,Tyson Dyer,tyson-dyer-1,New Mexico,MWC,7,34,1372,40.4,
2020,129,Brooks Cormier,brooks-cormier-1,Purdue,Big Ten,6,14,564,40.3,
2020,130,Charles Ouverson,charles-ouverson-1,Coastal Carolina,Sun Belt,12,35,1410,40.3,
2020,131,Isaac Power,isaac-power-1,Baylor,Big 12,9,55,2219,40.3,
2020,132,Ivan Mora,ivan-mora-1,Wake Forest,ACC,8,40,1610,40.3,
2020,133,Kyle Romenick,kyle-romenick-1,Akron,MAC,5,29,1168,40.3,
2020,134,Caleb Lightbourn,caleb-lightbourn-1,Oregon State,Pac-12,7,13,522,40.2,
2020,135,Ryan Harwell,ryan-harwell-1,Louisville,ACC,8,19,761,40.1,
2020,136,Tristan Gebbia,tristan-gebbia-1,Oregon State,Pac-12,4,1,40,40.0,
2020,137,Ian Henzi,ian-henzi-1,Kent State,MAC,4,9,359,39.9,
2020,138,Jamieson Sheahan,jamieson-sheahan-1,California,Pac-12,4,23,917,39.9,
2020,139,Kyle Thompson,kyle-thompson-1,Kansas,Big 12,4,26,1037,39.9,
2020,140,Kolton McGhee,kolton-mcghee-1,West Virginia,Big 12,4,9,357,39.7,
2020,141,Tom Hutton,tom-hutton-2,Oklahoma State,Big 12,10,59,2340,39.7,
2020,142,Elijah Fischer,elijah-fischer-1,San Jose State,MWC,8,33,1307,39.6,
2020,143,Joseph Carlson,joseph-carlson-1,Air Force,MWC,5,14,555,39.6,
2020,144,Asher O'Hara,asher-ohara-1,Middle Tennessee State,CUSA,9,2,79,39.5,
2020,145,Griffin Fleming,griffin-fleming-1,Southern Mississippi,CUSA,9,36,1421,39.5,
2020,146,Ross Bowers,ross-bowers-1,Northern Illinois,MAC,6,2,79,39.5,
2020,147,Cade Fuller,cade-fuller-1,Fresno State,MWC,4,19,748,39.4,
2020,148,Gavin Wale,gavin-wale-1,Boise State,MWC,1,7,276,39.4,
2020,149,Chris Naggar,chris-naggar-1,SMU,American,10,29,1140,39.3,
2020,150,Colton Spangler,colton-spangler-1,Maryland,Big Ten,5,13,511,39.3,
2020,151,Joshua Sloan,joshua-sloan-1,UTEP,CUSA,8,30,1180,39.3,
2020,152,Matt Naranjo,matt-naranjo-1,Bowling Green,MAC,4,19,747,39.3,
2020,153,Zach Hoover,zach-hoover-1,Ohio State,Big Ten,1,3,118,39.3,
2020,154,Charlie Scott,charlie-scott-2,Alabama,SEC,9,22,862,39.2,
2020,155,Reeves Mundschau,reeves-mundschau-1,Oklahoma,Big 12,11,38,1486,39.1,
2020,156,Tyler Crawford,tyler-crawford-1,Nebraska,Big Ten,4,7,274,39.1,
2020,157,Jack Blumer,jack-blumer-1,Kansas State,Big 12,10,24,937,39.0,
2020,158,Ryan Sanborn,ryan-sanborn-1,Stanford,Pac-12,6,23,898,39.0,
2020,159,Ben Lennon,ben-lennon-1,Utah,Pac-12,4,14,544,38.9,
2020,160,Evan Finegan,evan-finegan-1,Buffalo,MAC,7,18,699,38.8,
2020,161,Logan Lupo,logan-lupo-1,Louisville,ACC,5,17,660,38.8,
2020,162,Nick Null,nick-null-1,Wyoming,MWC,6,29,1122,38.7,
2020,163,Mitchell Crawford,mitchell-crawford-1,Michigan State,Big Ten,4,9,346,38.4,
2020,164,Charlton Butt,charlton-butt-1,Nevada-Las Vegas,MWC,4,22,842,38.3,
2020,165,Hugh Robertson,hugh-robertson-1,Illinois,Big Ten,1,1,38,38.0,
2020,166,Mark Crawford,mark-crawford-4,Minnesota,Big Ten,5,17,642,37.8,
2020,167,Reis Vernon,reis-vernon-1,Kansas,Big 12,5,38,1438,37.8,
2020,168,Jacob Barnes,jacob-barnes-1,Louisiana Tech,CUSA,10,49,1825,37.2,
2020,169,Daniel Davies,daniel-davies-1,Navy,American,9,44,1631,37.1,
2020,170,Bailey Hockman,bailey-hockman-1,North Carolina State,ACC,10,1,37,37.0,
2020,171,Brady Farlow,brady-farlow-1,Louisiana Tech,CUSA,2,5,185,37.0,
2020,172,Chad Ryland,chad-ryland-1,Eastern Michigan,MAC,6,1,37,37.0,
2020,173,Shai Werts,shai-werts-1,Georgia Southern,Sun Belt,11,1,37,37.0,
2020,174,Jack Wilson,jack-wilson-4,Ohio,MAC,3,13,480,36.9,
2020,175,Kyle Coale,kyle-coale-1,Troy,Sun Belt,9,22,809,36.8,
2020,176,Donovan Gagen,donovan-gagen-1,Kansas,Big 12,6,3,110,36.7,
2020,177,Jackson Baltar,jackson-baltar-1,Buffalo,MAC,2,2,73,36.5,
2020,178,Zac Collins,zac-collins-1,Purdue,Big Ten,4,10,365,36.5,
2020,179,Bailey Flint,bailey-flint-1,Toledo,MAC,6,19,692,36.4,
2020,180,Jared Porter,jared-porter-1,Louisiana-Monroe,Sun Belt,3,17,617,36.3,
2020,181,Grant Wells,grant-wells-1,Marshall,CUSA,10,1,36,36.0,
2020,182,Jake Haener,jake-haener-1,Fresno State,MWC,6,2,72,36.0,
2020,183,Matias Gasc,matias-gasc-1,Miami (FL),ACC,1,1,36,36.0,
2020,184,Drew Plitt,drew-plitt-1,Ball State,MAC,8,4,143,35.8,
2020,185,Jonah Dalmas,jonah-dalmas-1,Boise State,MWC,7,5,179,35.8,
2020,186,Quintavius Workman,quintavius-workman-1,UTEP,CUSA,5,2,71,35.5,
2020,187,Kenny Scribner,kenny-scribner-1,South Florida,American,6,7,248,35.4,
2020,188,Sam Johnson,sam-johnson-10,Alabama,SEC,4,10,354,35.4,
2020,189,Sam Loy,sam-loy-1,Arkansas,SEC,2,5,176,35.2,
2020,190,Jake McClure,jake-mcclure-1,Oklahoma State,Big 12,11,3,105,35.0,
2020,191,Jordan McCloud,jordan-mccloud-1,South Florida,American,8,1,35,35.0,
2020,192,Liam Jones,liam-jones-1,Kansas,Big 12,4,1,35,35.0,
2020,193,Matthew Stephenson,matthew-stephenson-1,Minnesota,Big Ten,7,8,279,34.9,
2020,194,Chevan Cordeiro,chevan-cordeiro-1,Hawaii,MWC,9,3,104,34.7,
2020,195,Jalon Daniels,jalon-daniels-1,Kansas,Big 12,7,1,34,34.0,
2020,196,Carson Strong,carson-strong-1,Nevada,MWC,9,3,101,33.7,
2020,197,Ben Fee,ben-fee-1,Navy,American,10,9,301,33.4,
2020,198,Jared Wheatley,jared-wheatley-1,Vanderbilt,SEC,2,5,166,33.2,
2020,199,Daton Montiel,daton-montiel-1,Marshall,CUSA,2,2,66,33.0,
2020,200,Peter Moore,peter-moore-1,Virginia Tech,ACC,1,3,99,33.0,
2020,201,Conor Schlichting,conor-schlichting-1,Wisconsin,Big Ten,4,2,65,32.5,
2020,202,Matt Fraanje,matt-fraanje-1,SMU,American,2,5,162,32.4,
2020,203,Bo Nix,bo-nix-1,Auburn,SEC,11,3,97,32.3,
2020,204,Mason Hunt,mason-hunt-1,Southern Mississippi,CUSA,1,4,129,32.3,
2020,205,Holton Ahlers,holton-ahlers-1,East Carolina,American,8,1,32,32.0,
2020,206,Kyle Trask,kyle-trask-1,Florida,SEC,12,1,32,32.0,H-4
2020,207,Jerry Fitschen,jerry-fitschen-1,Akron,MAC,6,3,93,31.0,
2020,208,Jack Plummer,jack-plummer-1,Purdue,Big Ten,3,2,61,30.5,
2020,209,Will Hart,will-hart-2,Michigan,Big Ten,5,5,151,30.2,
2020,210,Zac Thomas,zac-thomas-2,Appalachian State,Sun Belt,12,1,30,30.0,
2020,211,George Holani,george-holani-1,Boise State,MWC,4,1,29,29.0,
2020,212,Tanner Morgan,tanner-morgan-2,Minnesota,Big Ten,7,2,56,28.0,
2020,213,Mason Lawler,mason-lawler-1,Bowling Green,MAC,3,3,79,26.3,
2020,214,Cornelious Brown,cornelious-brown-1,Georgia State,Sun Belt,10,1,24,24.0,
2020,215,Keola Downing,keola-downing-1,Boise State,MWC,1,1,23,23.0,
2020,216,Chance Nolan,chance-nolan-1,Oregon State,Pac-12,4,1,22,22.0,
2020,,League Average,,,,,,,42.2,
2021,1,Kyle Vantrease,kyle-vantrease-1,Buffalo,MAC,10,2,130,65.0,
2021,2,Alec Bevelhimer,alec-bevelhimer-1,Miami (OH),MAC,11,1,55,55.0,
2021,3,David Nunez,david-nunez-1,Texas State,Sun Belt,1,1,54,54.0,
2021,4,Matt Araiza,matt-araiza-1,San Diego State,MWC,14,79,4044,51.2,AA
2021,5,Michael Turk,michael-turk-1,Oklahoma,Big 12,11,35,1791,51.2,
2021,6,Ryan Stonehouse,ryan-stonehouse-1,Colorado State,MWC,12,58,2953,50.9,
2021,7,Kyle Ostendorp,kyle-ostendorp-1,Arizona,Pac-12,12,58,2852,49.2,
2021,8,Matias Gasc,matias-gasc-1,Miami (FL),ACC,2,1,49,49.0,
2021,9,John Haggerty,john-haggerty-1,Western Kentucky,CUSA,14,33,1608,48.7,
2021,10,Ryan Rehkow,ryan-rehkow-1,BYU,Ind,13,40,1943,48.6,
2021,11,Chance Nolan,chance-nolan-1,Oregon State,Pac-12,13,2,97,48.5,
2021,12,Race Porter,race-porter-1,Washington,Pac-12,12,53,2572,48.5,
2021,13,Bryce Baringer,bryce-baringer-1,Michigan State,Big Ten,13,59,2857,48.4,
2021,14,Austin McNamara,austin-mcnamara-1,Texas Tech,Big 12,13,42,2023,48.2,
2021,15,Magnus Haines,magnus-haines-1,Kent State,MAC,2,1,48,48.0,
2021,16,Mason Lawler,mason-lawler-1,Bowling Green,MAC,12,1,48,48.0,
2021,17,Josh Watts,josh-watts-1,Colorado,Pac-12,12,66,3154,47.8,
2021,18,Ryan Wright,ryan-wright-1,Tulane,American,12,51,2424,47.5,
2021,19,Luke Loecher,luke-loecher-1,Oregon State,Pac-12,13,31,1459,47.1,
2021,20,Jerwuan Thomas,jerwuan-thomas-1,Ball State,MAC,3,1,47,47.0,
2021,21,Kade Loggins,kade-loggins-1,Georgia State,Sun Belt,2,1,47,47.0,
2021,22,Cameron Dicker,cameron-dicker-2,Texas,Big 12,12,47,2200,46.8,
2021,23,Tommy Heatherly,tommy-heatherly-1,Florida International,CUSA,12,73,3418,46.8,
2021,24,Jake Camarda,jake-camarda-1,Georgia,SEC,15,47,2197,46.7,
2021,25,Nik Constantinou,nik-constantinou-1,Texas A&M,SEC,12,51,2377,46.6,
2021,26,Andy Vujnovich,andy-vujnovich-1,Wisconsin,Big Ten,13,49,2274,46.4,
2021,27,Brad Robbins,brad-robbins-1,Michigan,Big Ten,14,45,2085,46.3,
2021,28,Sean Koetting,sean-koetting-1,Missouri,SEC,13,7,324,46.3,
2021,29,Rhys Byrns,rhys-byrns-1,Louisiana,Sun Belt,14,59,2722,46.1,
2021,30,Tory Taylor,tory-taylor-1,Iowa,Big Ten,14,80,3688,46.1,
2021,31,Cole Maynard,cole-maynard-1,North Carolina,ACC,1,1,46,46.0,
2021,32,Joe Doyle,joe-doyle-1,Memphis,American,12,41,1888,46.0,
2021,33,Colin Goodfellow,colin-goodfellow-1,Kentucky,SEC,10,35,1608,45.9,
2021,34,Jake Julien,jake-julien-1,Eastern Michigan,MAC,13,51,2343,45.9,
2021,35,Jordan Stout,jordan-stout-2,Penn State,Big Ten,13,66,3032,45.9,
2021,36,Lachlan Wilson,lachlan-wilson-1,Tulsa,American,13,61,2787,45.7,
2021,37,Matt Hayball,matt-hayball-1,Florida Atlantic,CUSA,12,61,2785,45.7,
2021,38,Colton Spangler,colton-spangler-1,Maryland,Big Ten,13,29,1320,45.5,
2021,39,Rocky Lombardi,rocky-lombardi-1,Northern Illinois,MAC,13,3,136,45.3,
2021,40,Lucas Dean,lucas-dean-1,UTSA,CUSA,14,47,2126,45.2,
2021,41,Adam Korsak,adam-korsak-1,Rutgers,Big Ten,13,72,3245,45.1,
2021,42,Blake Hayes,blake-hayes-1,Illinois,Big Ten,12,68,3068,45.1,
2021,43,Trenton Gill,trenton-gill-1,North Carolina State,ACC,12,65,2930,45.1,
2021,44,Ben Griffiths,ben-griffiths-1,USC,Pac-12,12,44,1978,45.0,
2021,45,Jack Blumer,jack-blumer-1,Kansas State,Big 12,13,1,45,45.0,
2021,46,Julian Diaz,julian-diaz-1,Nevada,MWC,13,50,2250,45.0,
2021,47,Louis Hedley,louis-hedley-1,Miami (FL),ACC,11,47,2112,44.9,
2021,48,Porter Wilson,porter-wilson-1,Duke,ACC,12,61,2732,44.8,
2021,49,Isaac Power,isaac-power-1,Baylor,Big 12,14,49,2191,44.7,
2021,50,Andrew Boyle,andrew-boyle-1,Washington State,Pac-12,3,2,89,44.5,
2021,51,Peter Moore,peter-moore-1,Virginia Tech,ACC,13,65,2892,44.5,
2021,52,Mac Brown,mac-brown-1,Ole Miss,SEC,13,41,1821,44.4,
2021,53,Matt Ference,matt-ference-1,Northern Illinois,MAC,14,45,1998,44.4,
2021,54,Will Hart,will-hart-2,San Jose State,MWC,12,67,2976,44.4,
2021,55,Anthony Beck II,anthony-beck-ii-1,Georgia Southern,Sun Belt,12,65,2881,44.3,
2021,56,Kyle Ulbrich,kyle-ulbrich-1,Middle Tennessee State,CUSA,13,67,2971,44.3,
2021,57,Michael Williams,michael-williams-15,Utah,Pac-12,14,8,354,44.3,
2021,58,Grant Carlson,grant-carlson-1,Boston College,ACC,12,53,2344,44.2,
2021,59,Jacob Finn,jacob-finn-1,Virginia,ACC,12,41,1812,44.2,
2021,60,George Georgopoulos,george-georgopoulos-1,Massachusetts,Ind,12,65,2864,44.1,
2021,61,Jeremy Crawshaw,jeremy-crawshaw-1,Florida,SEC,13,52,2293,44.1,
2021,62,Oscar Chapman,oscar-chapman-1,Auburn,SEC,13,57,2515,44.1,
2021,63,Zach Harding,zach-harding-1,Army,Ind,13,41,1808,44.1,
2021,64,Anthony Pecorella,anthony-pecorella-1,Maryland,Big Ten,12,28,1232,44.0,
2021,65,Logan Tyler,logan-tyler-1,Arizona State,Pac-12,13,1,44,44.0,
2021,66,Paxton Brooks,paxton-brooks-1,Tennessee,SEC,13,45,1982,44.0,
2021,67,Ryan Hanson,ryan-hanson-1,Arkansas State,Sun Belt,12,68,2995,44.0,
2021,68,Zach Murphy,zach-murphy-1,Wake Forest,ACC,14,2,88,44.0,
2021,69,Bernardo Rodriguez,bernardo-rodriguez-1,North Texas,CUSA,13,61,2675,43.9,
2021,70,Ivan Mora,ivan-mora-1,Wake Forest,ACC,14,50,2188,43.8,
2021,71,Ben Kiernan,ben-kiernan-1,North Carolina,ACC,13,45,1966,43.7,
2021,72,Mason Hunt,mason-hunt-1,Southern Mississippi,CUSA,12,71,3098,43.6,
2021,73,Ty Zentner,ty-zentner-1,Kansas State,Big 12,13,39,1697,43.5,
2021,74,Tyler Sumpter,tyler-sumpter-2,West Virginia,Big 12,12,52,2261,43.5,
2021,75,Eddie Czaplicki,eddie-czaplicki-1,Arizona State,Pac-12,13,45,1954,43.4,
2021,76,William Przystup,william-przystup-1,Nebraska,Big Ten,12,31,1345,43.4,
2021,77,Jordy Sandy,jordy-sandy-1,Texas Christian,Big 12,12,43,1861,43.3,
2021,78,Reid Bauer,reid-bauer-1,Arkansas,SEC,13,58,2510,43.3,
2021,79,Ryan Sanborn,ryan-sanborn-1,Stanford,Pac-12,12,60,2600,43.3,
2021,80,Jack Brooks,jack-brooks-1,South Alabama,Sun Belt,12,53,2292,43.2,
2021,81,Jamieson Sheahan,jamieson-sheahan-1,California,Pac-12,12,53,2284,43.1,
2021,82,Jay Bramblett,jay-bramblett-1,Notre Dame,Ind,13,58,2502,43.1,
2021,83,Jonn Young,jonn-young-1,East Carolina,American,12,47,2025,43.1,
2021,84,Luke Akers,luke-akers-1,UCLA,Pac-12,12,34,1464,43.1,
2021,85,Tom Snee,tom-snee-1,Oregon,Pac-12,14,44,1897,43.1,
2021,86,Ethan Slike,ethan-slike-1,Akron,MAC,12,49,2109,43.0,
2021,87,Mason Fletcher,mason-fletcher-1,Cincinnati,American,14,50,2151,43.0,
2021,88,Miles Tillman,miles-tillman-1,Middle Tennessee State,CUSA,1,1,43,43.0,
2021,89,Joel Velazquez,joel-velazquez-1,Boise State,MWC,12,50,2146,42.9,
2021,90,Kai Kroeger,kai-kroeger-1,South Carolina,SEC,13,59,2534,42.9,
2021,91,Max Morgan,max-morgan-2,Liberty,Ind,10,25,1072,42.9,
2021,92,Aaron Rodriguez,aaron-rodriguez-1,New Mexico,MWC,12,81,3466,42.8,
2021,93,Nick Haberer,nick-haberer-1,Washington State,Pac-12,13,52,2225,42.8,
2021,94,Aidan Alves,aidan-alves-1,Liberty,Ind,9,22,939,42.7,
2021,95,Alex Mastromanno,alex-mastromanno-1,Florida State,ACC,12,61,2606,42.7,
2021,96,Riley Riethman,riley-riethman-1,Navy,American,11,44,1877,42.7,
2021,97,Avery Atkins,avery-atkins-2,LSU,SEC,13,62,2639,42.6,
2021,98,Harrison Smith,harrison-smith-3,Vanderbilt,SEC,12,73,3111,42.6,
2021,99,Luke Magliozzi,luke-magliozzi-1,Troy,Sun Belt,12,61,2594,42.5,
2021,100,Ralph Fawaz,ralph-fawaz-1,Wyoming,MWC,13,58,2466,42.5,
2021,101,Stephen Kotsanlee,stephen-kotsanlee-1,Utah State,MWC,14,53,2251,42.5,
2021,102,Trevor Wilson,trevor-wilson-1,Kansas,Big 12,12,2,85,42.5,
2021,103,Archer Trafford,archer-trafford-1,Mississippi State,SEC,8,26,1103,42.4,
2021,104,Tom Hutton,tom-hutton-2,Oklahoma State,Big 12,14,72,3056,42.4,
2021,105,Jesse Mirco,jesse-mirco-1,Ohio State,Big Ten,13,31,1310,42.3,
2021,106,Bailey Rice,bailey-rice-1,Charlotte,CUSA,12,40,1688,42.2,
2021,107,Carson King,carson-king-2,Fresno State,MWC,13,56,2359,42.1,
2021,108,Kyle Greenwell,kyle-greenwell-1,UAB,CUSA,13,59,2484,42.1,
2021,109,Adam Barry,adam-barry-1,Temple,American,12,63,2643,42.0,
2021,110,Jonah Wieland,jonah-wieland-1,Ohio,MAC,12,28,1177,42.0,
2021,111,Nathan Snyder,nathan-snyder-2,Ball State,MAC,13,55,2308,42.0,
2021,112,Charlie Mendes,charlie-mendes-1,Rice,CUSA,12,61,2557,41.9,
2021,113,Michael Hayes,michael-hayes-4,Georgia State,Sun Belt,13,58,2428,41.9,
2021,114,Nick Mihalic,nick-mihalic-1,Western Michigan,MAC,13,47,1971,41.9,
2021,115,James Evans,james-evans-2,Indiana,Big Ten,12,69,2886,41.8,
2021,116,Laine Wilkins,laine-wilkins-1,Houston,American,14,59,2467,41.8,
2021,117,Mark Vassett,mark-vassett-1,Louisville,ACC,13,49,2047,41.8,
2021,118,Brendan Hall,brendan-hall-1,SMU,American,12,36,1502,41.7,
2021,119,Mark Crawford,mark-crawford-4,Minnesota,Big Ten,13,47,1961,41.7,
2021,120,Luke Larsen,luke-larsen-1,East Carolina,American,1,5,208,41.6,
2021,121,Matt Naranjo,matt-naranjo-1,Bowling Green,MAC,12,64,2660,41.6,
2021,122,Cesar Barajas,cesar-barajas-1,Louisiana Tech,CUSA,12,54,2242,41.5,
2021,123,David Shanahan,david-shanahan-1,Georgia Tech,ACC,12,61,2533,41.5,
2021,124,Derek Adams,derek-adams-1,Northwestern,Big Ten,12,58,2408,41.5,
2021,125,Grant McKinniss,grant-mckinniss-1,Missouri,SEC,14,48,1990,41.5,
2021,126,Matthew Shipley,matthew-shipley-1,Hawaii,MWC,13,55,2281,41.5,
2021,127,Will Spiers,will-spiers-1,Clemson,ACC,13,63,2612,41.5,
2021,128,kirk Christodoulou,kirk-christodoulou-1,Pitt,ACC,14,61,2523,41.4,
2021,129,Luke Elzinga,luke-elzinga-1,Central Michigan,MAC,13,57,2355,41.3,
2021,130,Andrew Osteen,andrew-osteen-1,UCF,American,13,71,2919,41.1,
2021,131,Josh Carlson,josh-carlson-1,New Mexico State,Ind,12,70,2879,41.1,
2021,132,Xavier Subotsch,xavier-subotsch-1,Appalachian State,Sun Belt,14,49,2007,41.0,
2021,133,Carson Bay,carson-bay-1,Air Force,MWC,8,16,655,40.9,
2021,134,Cameron Peasley,cameron-peasley-1,Utah,Pac-12,9,27,1101,40.8,
2021,135,Andrew Mevis,andrew-mevis-1,Iowa State,Big 12,13,25,1016,40.6,
2021,136,Corey Dunn,corey-dunn-1,Iowa State,Big 12,9,21,849,40.4,
2021,137,Reis Vernon,reis-vernon-1,Kansas,Big 12,12,49,1981,40.4,
2021,138,Robert LeFevre,robert-lefevre-1,Marshall,CUSA,13,61,2465,40.4,
2021,139,Evan Finegan,evan-finegan-1,Buffalo,MAC,12,9,363,40.3,
2021,140,Bailey Flint,bailey-flint-1,Toledo,MAC,13,62,2491,40.2,
2021,141,Evan Silva,evan-silva-1,Nevada-Las Vegas,MWC,12,52,2084,40.1,
2021,142,Devyn McCormick,devyn-mccormick-1,Louisiana-Monroe,Sun Belt,12,70,2800,40.0,
2021,143,Nelson Foley,nelson-foley-1,Miami (FL),ACC,1,1,40,40.0,
2021,144,Joe McFadden,joe-mcfadden-1,Connecticut,Ind,12,61,2426,39.8,
2021,145,Charles Bein,charles-bein-1,Air Force,MWC,11,24,952,39.7,
2021,146,Ethan Duane,ethan-duane-1,Old Dominion,CUSA,13,58,2300,39.7,
2021,147,Tucker Day,tucker-day-1,Mississippi State,SEC,13,17,675,39.7,
2021,148,Jack Wilson,jack-wilson-4,Ohio,MAC,11,19,753,39.6,
2021,149,Jackson Baltar,jackson-baltar-1,Buffalo,MAC,10,28,1107,39.5,
2021,150,Joshua Sloan,joshua-sloan-1,UTEP,CUSA,13,64,2526,39.5,
2021,151,Dom Dzioban,dom-dzioban-1,Miami (OH),MAC,13,52,2047,39.4,
2021,152,James Burnip,james-burnip-1,Alabama,SEC,15,48,1878,39.1,
2021,153,Andrew Stokes,andrew-stokes-2,South Florida,American,11,56,2183,39.0,
2021,154,Aidan Swanson,aidan-swanson-1,Clemson,ACC,2,3,116,38.7,
2021,155,James Williams,james-williams-15,Syracuse,ACC,8,38,1462,38.5,
2021,156,Kolby Morgan,kolby-morgan-1,Tennessee,SEC,1,4,154,38.5,
2021,157,Zac Collins,zac-collins-1,Purdue,Big Ten,2,2,77,38.5,
2021,158,Brendan Cropsey,brendan-cropsey-1,Purdue,Big Ten,3,5,192,38.4,
2021,159,Seamus O'Kelly,seamus-okelly-1,Texas State,Sun Belt,12,60,2303,38.4,
2021,160,Jack Ansell,jack-ansell-1,Purdue,Big Ten,12,44,1683,38.3,
2021,161,Ben Finley,ben-finley-1,North Carolina State,ACC,4,1,38,38.0,
2021,162,Charlton Butt,charlton-butt-1,Nevada-Las Vegas,MWC,1,6,228,38.0,
2021,163,Chevan Cordeiro,chevan-cordeiro-1,Hawaii,MWC,11,2,76,38.0,
2021,164,Jared Smolar,jared-smolar-1,Indiana,Big Ten,12,1,38,38.0,
2021,165,Drew Plitt,drew-plitt-1,Ball State,MAC,13,2,75,37.5,
2021,166,Charles Ouverson,charles-ouverson-1,Coastal Carolina,Sun Belt,13,40,1493,37.3,
2021,167,Matt Fraanje,matt-fraanje-1,SMU,American,6,9,336,37.3,
2021,168,Ian Hawkins,ian-hawkins-1,Syracuse,ACC,4,26,966,37.2,
2021,169,Sam Loy,sam-loy-1,Arkansas,SEC,1,1,37,37.0,
2021,170,Wilson Berry,wilson-berry-1,Kentucky,SEC,2,4,148,37.0,
2021,171,Daniel Cerni,daniel-cerni-1,Nebraska,Big Ten,5,16,590,36.9,
2021,172,Cameron Shook,cameron-shook-1,Iowa State,Big 12,3,6,220,36.7,
2021,173,Lucas Borrow,lucas-borrow-1,Ball State,MAC,5,7,257,36.7,
2021,174,Haydn Kerr,haydn-kerr-1,Connecticut,Ind,10,19,687,36.2,
2021,175,Josh Smith,josh-smith-19,Kent State,MAC,13,52,1881,36.2,
2021,176,Duke Paane,duke-paane-1,Navy,American,1,5,179,35.8,
2021,177,Kieran Colahan,kieran-colahan-1,Coastal Carolina,Sun Belt,13,1,35,35.0,
2021,178,Sam Howell,sam-howell-1,North Carolina,ACC,12,1,35,35.0,
2021,179,Kellen Grave-De,kellen-grave-de-1,Navy,American,1,4,139,34.8,
2021,180,Kellen Grave de Peralta,kellen-grave-de-peralta-1,Navy,American,1,4,139,34.8,
2021,181,Carson Strong,carson-strong-1,Nevada,MWC,12,3,104,34.7,
2021,182,Jake Genyk,jake-genyk-1,Northwestern,Big Ten,3,4,138,34.5,
2021,183,Clayton Howell,clayton-howell-1,Appalachian State,Sun Belt,14,2,66,33.0,
2021,184,Cameron Rising,cameron-rising-1,Utah,Pac-12,13,3,98,32.7,
2021,185,Dustin Crum,dustin-crum-1,Kent State,MAC,14,1,30,30.0,
2021,186,Nate Needham,nate-needham-2,Bowling Green,MAC,12,1,30,30.0,
2021,187,Conor Schlichting,conor-schlichting-1,Wisconsin,Big Ten,13,6,179,29.8,
2021,188,Jayden De Laura,jayden-de-laura-1,Washington State,Pac-12,12,1,28,28.0,
2021,189,Nate Cox,nate-cox-1,Nevada,MWC,10,2,52,26.0,
2021,190,Matthew Goodyear,matthew-goodyear-1,Fresno State,MWC,1,1,24,24.0,
2021,191,Holton Ahlers,holton-ahlers-1,East Carolina,American,12,1,22,22.0,
2021,192,Tanner Mordecai,tanner-mordecai-1,SMU,American,12,1,15,15.0,
2021,193,Colby Barker,colby-barker-1,Syracuse,ACC,1,1,8,8.0,
2021,,League Average,,,,,,,43.2,
2022,1,Cole Snyder,cole-snyder-2,Buffalo,MAC,13,1,56,56.0,
2022,2,Ethan Hampton,ethan-hampton-1,Northern Illinois,MAC,4,1,51,51.0,
2022,3,Timmy Bleekrode,timmy-bleekrode-1,Nebraska,Big Ten,12,1,51,51.0,
2022,4,Bryce Baringer,bryce-baringer-1,Michigan State,Big Ten,12,50,2450,49.0,AA
2022,5,Caleb Junko,caleb-junko-1,Pitt,ACC,7,12,584,48.7,
2022,6,Arlind Bengu,arlind-bengu-1,Louisiana Tech,CUSA,2,2,97,48.5,
2022,7,D.J. Uiagalelei,dj-uiagalelei-1,Clemson,ACC,13,1,48,48.0,
2022,8,Thomas Cluckey,thomas-cluckey-1,Toledo,MAC,14,1,48,48.0,
2022,9,Jeremy Crawshaw,jeremy-crawshaw-1,Florida,SEC,13,35,1678,47.9,
2022,10,Luke Freer,luke-freer-1,Air Force,MWC,1,2,95,47.5,
2022,11,Will Hutchinson,will-hutchinson-2,Miami (FL),ACC,1,3,142,47.3,
2022,12,Kyle Ulbrich,kyle-ulbrich-1,Middle Tennessee State,CUSA,13,67,3157,47.1,
2022,13,Jack Smith,jack-smith-3,Clemson,ACC,1,1,47,47.0,
2022,14,Ben Kiernan,ben-kiernan-1,North Carolina,ACC,14,48,2245,46.8,
2022,15,Michael Turk,michael-turk-1,Oklahoma,Big 12,13,63,2948,46.8,
2022,16,Mason Fletcher,mason-fletcher-1,Cincinnati,American,13,62,2870,46.3,
2022,17,Luke Loecher,luke-loecher-1,Oregon State,Pac-12,13,36,1663,46.2,
2022,18,Ryan Rehkow,ryan-rehkow-1,BYU,Ind,13,40,1847,46.2,
2022,19,Eddie Czaplicki,eddie-czaplicki-1,Arizona State,Pac-12,12,49,2257,46.1,
2022,20,Jack Browning,jack-browning-1,San Diego State,MWC,13,68,3135,46.1,
2022,21,Kai Kroeger,kai-kroeger-1,South Carolina,SEC,13,58,2675,46.1,
2022,22,Brenden Brady,brenden-brady-1,UTSA,CUSA,12,2,92,46.0,
2022,23,Daniel Sparks,daniel-sparks-1,Virginia,ACC,10,46,2113,45.9,
2022,24,Joe Doyle,joe-doyle-1,Memphis,American,13,49,2249,45.9,
2022,25,Kyle Ostendorp,kyle-ostendorp-1,Arizona,Pac-12,12,34,1546,45.5,
2022,26,Jesse Mirco,jesse-mirco-1,Ohio State,Big Ten,13,49,2223,45.4,
